IPMK,"['inositol phosphate metabolic process', 'inositol phosphate biosynthetic process', 'necroptotic process']"
BMP2K,"['regulation of catalytic activity', 'regulation of endocytosis', 'regulation of bone mineralization']"
WNK3,"['regulation of calcium ion import', 'positive regulation of calcium ion transport', 'intracellular signal transduction', 'positive regulation of sodium ion transmembrane transporter activity', 'negative regulation of pancreatic juice secretion', 'positive regulation of protein localization to plasma membrane', 'negative regulation of apoptotic process', 'positive regulation of sodium ion transport', 'positive regulation of peptidyl-threonine phosphorylation', 'ion homeostasis', 'negative regulation of sodium ion transport', 'positive regulation of ion transmembrane transporter activity', 'protein localization to plasma membrane']"
PASK,"['positive regulation of translation', 'negative regulation of glycogen biosynthetic process', 'regulation of respiratory gaseous exchange', 'regulation of glucagon secretion', 'energy homeostasis', 'intracellular signal transduction']"
IRAK3,"['negative regulation of MAP kinase activity', 'response to peptidoglycan', 'regulation of protein complex disassembly', 'negative regulation of protein catabolic process', 'response to virus', 'negative regulation of innate immune response', 'positive regulation of NF-kappaB transcription factor activity', 'negative regulation of cytokine-mediated signaling pathway', 'MyD88-dependent toll-like receptor signaling pathway', 'positive regulation of macrophage tolerance induction', 'negative regulation of macrophage cytokine production', 'cytokine-mediated signaling pathway', 'response to exogenous dsRNA', 'negative regulation of tumor necrosis factor production', 'intracellular signal transduction', 'negative regulation of NF-kappaB transcription factor activity', 'negative regulation of toll-like receptor signaling pathway', 'negative regulation of interleukin-6 production', 'negative regulation of protein complex disassembly', 'response to interleukin-1', 'response to lipopolysaccharide', 'interleukin-1-mediated signaling pathway', 'negative regulation of interleukin-12 production']"
NEK8,"['regulation of hippo signaling', 'determination of left/right symmetry', 'animal organ morphogenesis', 'heart development']"
PRKAA1,"['cell cycle arrest', 'cold acclimation', 'protein heterooligomerization', 'glucose metabolic process', 'regulation of stress granule assembly', 'cellular response to prostaglandin E stimulus', 'activation of MAPK activity', 'response to hypoxia', 'positive regulation of skeletal muscle tissue development', 'cellular response to glucose stimulus', 'positive regulation of peptidyl-lysine acetylation', 'energy homeostasis', 'Wnt signaling pathway', 'regulation of peptidyl-serine phosphorylation', 'cellular response to hypoxia', 'response to gamma radiation', 'negative regulation of TOR signaling', 'cellular response to organonitrogen compound', 'negative regulation of lipid catabolic process', 'intracellular signal transduction', 'CAMKK-AMPK signaling cascade', 'cholesterol biosynthetic process', 'cellular response to glucose starvation', 'negative regulation of tubulin deacetylation', 'cellular response to ethanol', 'positive regulation of autophagy', 'negative regulation of gene expression', 'cellular response to nutrient levels', 'fatty acid oxidation', 'positive regulation of gene expression', 'glucose homeostasis', 'response to activity', 'regulation of microtubule cytoskeleton organization', 'response to camptothecin', 'positive regulation of cell proliferation', 'response to UV', 'positive regulation of cholesterol biosynthetic process', 'regulation of vesicle-mediated transport', 'regulation of circadian rhythm', 'negative regulation of glucosylceramide biosynthetic process', 'positive regulation of glycolytic process', 'positive regulation of mitochondrial transcription', 'cellular response to calcium ion', 'cellular response to hydrogen peroxide', 'macroautophagy', 'transcription, DNA-templated', 'fatty acid homeostasis', 'lipid biosynthetic process', 'fatty acid biosynthetic process', 'motor behavior', 'positive regulation of protein targeting to mitochondrion', 'positive regulation of cellular protein localization', 'neuron cellular homeostasis', 'rhythmic process', 'negative regulation of apoptotic process', 'histone-serine phosphorylation', 'cellular response to oxidative stress', 'response to caffeine']"
TRIM28,"['DNA repair', 'negative regulation of single stranded viral RNA replication via double stranded DNA intermediate', 'protein sumoylation', 'DNA methylation involved in embryo development', 'embryonic placenta morphogenesis', 'positive regulation of DNA binding', 'chromatin organization', 'transcription initiation from RNA polymerase II promoter', 'convergent extension involved in axis elongation', 'negative regulation of transcription by RNA polymerase II', 'negative regulation of transcription, DNA-templated', 'positive regulation of transcription, DNA-templated', 'viral process', 'regulation of genetic imprinting', 'positive regulation of DNA repair', 'positive regulation of protein import into nucleus', 'negative regulation of viral release from host cell', 'Ras protein signal transduction', 'negative regulation of DNA demethylation', 'embryo implantation', 'innate immune response', 'epithelial to mesenchymal transition', 'positive regulation of methylation-dependent chromatin silencing', 'protein complex oligomerization', 'protein ubiquitination']"
MAPK9,"['positive regulation of transcription factor catabolic process', 'Fc-epsilon receptor signaling pathway', 'JNK cascade', 'regulation of circadian rhythm', 'JUN phosphorylation', 'protein localization to tricellular tight junction', 'response to mechanical stimulus', 'cellular response to organic substance', 'cellular response to cadmium ion', 'positive regulation of protein ubiquitination', 'intracellular signal transduction', 'neuron development', 'rhythmic process', 'positive regulation of gene expression', 'positive regulation of apoptotic process', 'regulation of gene expression', 'positive regulation of macrophage derived foam cell differentiation', 'cellular response to reactive oxygen species', 'positive regulation of podosome assembly', 'positive regulation of apoptotic signaling pathway']"
INSR,"['male gonad development', 'epidermis development', 'positive regulation of mitotic nuclear division', 'learning', 'memory', 'positive regulation of glycogen biosynthetic process', 'positive regulation of developmental growth', 'protein heterotetramerization', 'activation of MAPK activity', 'amyloid-beta clearance', 'heart morphogenesis', 'transformation of host cell by virus', 'positive regulation of transcription, DNA-templated', 'positive regulation of meiotic cell cycle', 'dendritic spine maintenance', 'cellular response to growth factor stimulus', 'neuron projection maintenance', 'glucose homeostasis', 'positive regulation of protein kinase B signaling', 'positive regulation of cell migration', 'positive regulation of nitric oxide biosynthetic process', 'positive regulation of respiratory burst', 'insulin receptor signaling pathway', 'positive regulation of cell proliferation', 'positive regulation of protein complex disassembly', 'positive regulation of glycolytic process', 'cellular response to insulin stimulus', 'negative regulation of signal transduction', 'exocrine pancreas development', 'adrenal gland development', 'activation of protein kinase B activity', 'regulation of female gonad development', 'regulation of embryonic development', 'regulation of transcription, DNA-templated', 'positive regulation of glucose import', 'positive regulation of MAPK cascade', 'carbohydrate metabolic process', 'male sex determination', 'negative regulation of apoptotic process', 'positive regulation of protein phosphorylation', 'positive regulation of ERK1 and ERK2 cascade', 'cell differentiation']"
MAP3K3,"['stress-activated protein kinase signaling cascade', 'positive regulation of I-kappaB kinase/NF-kappaB signaling', 'positive regulation of cell migration involved in sprouting angiogenesis', 'signal transduction by protein phosphorylation', 'positive regulation of p38MAPK cascade', 'MAPK cascade', 'activation of MAPKK activity', 'blood vessel development', 'positive regulation of cell proliferation in bone marrow', 'interleukin-1-mediated signaling pathway', 'intracellular signal transduction', 'negative regulation of cellular senescence']"
TNK1,"['regulation of cell proliferation', 'negative regulation of Ras protein signal transduction', 'negative regulation of cell growth', 'cell differentiation']"
CDK12,"['regulation of MAP kinase activity', 'RNA splicing', 'positive regulation of transcription by RNA polymerase II', 'transcription elongation from RNA polymerase II promoter', 'positive regulation of transcription elongation from RNA polymerase II promoter', 'negative regulation of stem cell differentiation', 'regulation of cell cycle', 'phosphorylation of RNA polymerase II C-terminal domain', 'mRNA processing', 'regulation of RNA splicing']"
PRKX,"['epithelial tube morphogenesis', 'kidney morphogenesis', 'cell adhesion', 'endothelial cell migration', 'angiogenesis', 'endothelial cell proliferation', 'myeloid cell differentiation', 'regulation of cell adhesion', 'regulation of cell migration', 'cell-substrate adhesion', 'regulation of epithelial cell differentiation involved in kidney development']"
GRK1,"['rhodopsin mediated signaling pathway', 'visual perception', 'regulation of rhodopsin mediated signaling pathway']"
SBK1,[]
PDIK1L,['meiotic cell cycle']
GRK5,"['positive regulation of cell proliferation', 'fat cell differentiation', 'tachykinin receptor signaling pathway', 'negative regulation of apoptotic process', 'apoptotic process', 'Wnt signaling pathway', 'regulation of cell cycle']"
HK1,"['glycolytic process', 'carbohydrate phosphorylation', 'canonical glycolysis', 'glucose 6-phosphate metabolic process', 'cellular glucose homeostasis', 'maintenance of protein location in mitochondrion', 'establishment of protein localization to mitochondrion']"
NUAK1,"['regulation of signal transduction by p53 class mediator', 'cell adhesion', 'cellular response to DNA damage stimulus', 'regulation of cell proliferation', 'regulation of myosin-light-chain-phosphatase activity', 'regulation of cell adhesion', 'regulation of cellular senescence', 'intracellular signal transduction']"
NTRK2,"['positive regulation of phosphatidylinositol 3-kinase signaling', 'retina development in camera-type eye', 'cellular response to nerve growth factor stimulus', 'central nervous system neuron development', 'learning', 'trans-synaptic signaling by neuropeptide, modulating synaptic transmission', 'neuromuscular junction development', 'positive regulation of neuron projection development', 'long-term synaptic potentiation', 'positive regulation of synapse assembly', 'positive regulation of peptidyl-serine phosphorylation', 'neuron differentiation', 'cerebral cortex development', 'circadian rhythm', 'retinal rod cell development', 'neurotrophin TRK receptor signaling pathway', 'regulation of protein kinase B signaling', 'brain-derived neurotrophic factor receptor signaling pathway', 'positive regulation of gene expression', 'regulation of GTPase activity', 'glutamate secretion', 'positive regulation of cell proliferation', 'feeding behavior', 'vasculogenesis', 'peripheral nervous system neuron development', 'negative regulation of neuron apoptotic process', 'cellular response to amino acid stimulus', 'neuron migration', 'positive regulation of axonogenesis', 'negative regulation of signal transduction', 'negative regulation of anoikis', 'oligodendrocyte differentiation', 'trans-synaptic signaling by BDNF, modulating synaptic transmission', 'positive regulation of non-membrane spanning protein tyrosine kinase activity', 'activation of phospholipase C activity', 'positive regulation of MAPK cascade', 'mechanoreceptor differentiation', 'negative regulation of apoptotic process', 'positive regulation of protein phosphorylation', 'positive regulation of ERK1 and ERK2 cascade', 'cell differentiation']"
PDK2,"['insulin receptor signaling pathway', 'cellular response to nutrient', 'regulation of gluconeogenesis', 'glucose metabolic process', 'regulation of pH', 'regulation of glucose metabolic process', 'intrinsic apoptotic signaling pathway by p53 class mediator', 'glucose homeostasis', 'regulation of calcium-mediated signaling', 'cellular response to reactive oxygen species', 'regulation of acetyl-CoA biosynthetic process from pyruvate', 'regulation of cellular ketone metabolic process']"
TGFBR2,"['negative regulation of cardiac muscle cell proliferation', 'trachea formation', 'response to estrogen', 'mammary gland morphogenesis', 'embryonic hemopoiesis', 'transforming growth factor beta receptor signaling pathway', 'lens development in camera-type eye', 'positive regulation of angiogenesis', 'response to glucose', 'wound healing', 'response to hypoxia', 'in utero embryonic development', 'digestive tract development', 'apoptotic process', 'heart looping', 'response to cholesterol', 'common-partner SMAD protein phosphorylation', 'atrioventricular valve morphogenesis', 'smoothened signaling pathway', 'inferior endocardial cushion morphogenesis', 'pattern specification process', 'positive regulation of mesenchymal cell proliferation', 'tricuspid valve morphogenesis', 'response to nutrient', 'brain development', 'receptor-mediated endocytosis', 'bronchus morphogenesis', 'positive regulation of tolerance induction to self antigen', 'cardiac left ventricle morphogenesis', 'Notch signaling pathway', 'regulation of gene expression', 'animal organ regeneration', 'positive regulation of NK T cell differentiation', 'positive regulation of CD4-positive, alpha-beta T cell proliferation', 'lung lobe morphogenesis', 'positive regulation of cell proliferation', 'outflow tract morphogenesis', 'endocardial cushion fusion', 'vasculogenesis', 'positive regulation of epithelial to mesenchymal transition involved in endocardial cushion formation', 'growth plate cartilage chondrocyte growth', 'pathway-restricted SMAD protein phosphorylation', 'positive regulation of B cell tolerance induction', 'response to mechanical stimulus', 'secondary palate development', 'outflow tract septum morphogenesis', 'positive regulation of epithelial to mesenchymal transition', 'positive regulation of smooth muscle cell proliferation', 'membranous septum morphogenesis', 'heart development', 'blood vessel development', 'branching involved in blood vessel morphogenesis', 'myeloid dendritic cell differentiation', 'miRNA transport', 'positive regulation of epithelial cell migration', 'positive regulation of reactive oxygen species metabolic process', 'embryonic cranial skeleton morphogenesis', 'response to steroid hormone', 'aging', 'ventricular septum morphogenesis', 'lens fiber cell apoptotic process', 'embryo implantation', 'regulation of cell proliferation', 'positive regulation of skeletal muscle tissue regeneration', 'gastrulation', 'positive regulation of T cell tolerance induction', 'response to drug', 'negative regulation of transforming growth factor beta receptor signaling pathway']"
TTBK2,"['cerebellar granule cell precursor tangential migration', 'cerebellar granular layer development', 'cilium assembly', 'cerebellum development', 'negative regulation of microtubule depolymerization', 'smoothened signaling pathway', 'microtubule cytoskeleton organization', 'negative regulation of microtubule binding', 'negative regulation of protein localization to microtubule', 'ciliary basal body-plasma membrane docking', 'regulation of cell migration']"
AATK,[]
TEK,"['negative regulation of angiogenesis', 'positive regulation of phosphatidylinositol 3-kinase signaling', 'response to estrogen', 'sprouting angiogenesis', 'positive regulation of angiogenesis', 'response to hypoxia', 'negative regulation of endothelial cell apoptotic process', 'positive regulation of actin cytoskeleton reorganization', 'negative regulation of inflammatory response', 'cell-cell signaling', 'positive regulation of phosphatidylinositol 3-kinase activity', 'regulation of vascular permeability', 'response to peptide hormone', 'regulation of establishment or maintenance of cell polarity', 'positive regulation of focal adhesion assembly', 'Tie signaling pathway', 'glomerulus vasculature development', 'endochondral ossification', 'protein complex oligomerization', 'positive regulation of protein kinase B signaling', 'response to cAMP', 'positive regulation of intracellular signal transduction', 'heart trabecula formation', 'MAPK cascade', 'heart development', 'negative regulation of signal transduction', 'angiogenesis', 'substrate adhesion-dependent cell spreading', 'positive regulation of endothelial cell migration', 'regulation of endothelial cell apoptotic process', 'transmembrane receptor protein tyrosine kinase signaling pathway', 'definitive hemopoiesis', 'negative regulation of apoptotic process', 'positive regulation of protein phosphorylation', 'positive regulation of ERK1 and ERK2 cascade', 'endothelial cell proliferation', 'cell differentiation', 'leukocyte migration', 'positive regulation of endothelial cell proliferation']"
FGFR2,"['lung-associated mesenchyme development', 'post-embryonic development', 'phosphatidylinositol-3-phosphate biosynthetic process', 'phosphatidylinositol phosphorylation', 'branching morphogenesis of a nerve', 'prostate epithelial cord arborization involved in prostate glandular acinus morphogenesis', 'prostate epithelial cord elongation', 'regulation of smoothened signaling pathway', 'squamous basal epithelial stem cell differentiation involved in prostate gland acinus development', 'in utero embryonic development', 'axonogenesis', 'mesenchymal cell differentiation', 'positive regulation of epithelial cell proliferation', 'fibroblast growth factor receptor signaling pathway involved in mammary gland specification', 'cell-cell signaling', 'prostate gland morphogenesis', 'mesenchymal cell differentiation involved in lung development', 'mesenchymal cell proliferation involved in lung development', 'negative regulation of epithelial cell proliferation', 'epithelial to mesenchymal transition', 'hair follicle morphogenesis', 'positive regulation of protein kinase B signaling', 'multicellular organism growth', 'organ growth', 'regulation of multicellular organism growth', 'positive regulation of cell proliferation', 'regulation of smooth muscle cell differentiation', 'positive regulation of cell cycle', 'positive regulation of transcription by RNA polymerase II', 'epithelial cell proliferation involved in salivary gland morphogenesis', 'regulation of osteoblast differentiation', 'branch elongation involved in salivary gland morphogenesis', 'outflow tract septum morphogenesis', 'positive regulation of smooth muscle cell proliferation', 'MAPK cascade', 'membranous septum morphogenesis', 'positive regulation of cell division', 'angiogenesis', 'positive regulation of phospholipase activity', 'orbitofrontal cortex development', 'gland morphogenesis', 'embryonic cranial skeleton morphogenesis', 'positive regulation of MAPK cascade', 'skeletal system morphogenesis', 'ureteric bud development', 'cellular response to retinoic acid', 'otic vesicle formation', 'cell fate commitment', 'response to lipopolysaccharide', 'positive regulation of cardiac muscle cell proliferation', 'regulation of fibroblast growth factor receptor signaling pathway', 'branching involved in prostate gland morphogenesis', 'ventricular cardiac muscle tissue morphogenesis', 'fibroblast growth factor receptor signaling pathway', 'bud elongation involved in lung branching', 'embryonic digestive tract morphogenesis', 'branching involved in salivary gland morphogenesis', 'regulation of branching involved in prostate gland morphogenesis', 'regulation of morphogenesis of a branching structure', 'lateral sprouting from an epithelium', 'embryonic organ morphogenesis', 'lung alveolus development', 'midbrain development', 'wound healing', 'lacrimal gland development', 'digestive tract development', 'apoptotic process', 'morphogenesis of embryonic epithelium', 'regulation of cell fate commitment', 'reproductive structure development', 'embryonic pattern specification', 'branching involved in labyrinthine layer morphogenesis', 'positive regulation of canonical Wnt signaling pathway', 'positive regulation of mesenchymal cell proliferation', 'embryonic organ development', 'pyramidal neuron development', 'animal organ morphogenesis', 'epithelial cell differentiation', 'cellular response to transforming growth factor beta stimulus', 'endochondral bone growth', 'epidermis morphogenesis', 'mesodermal cell differentiation', 'inner ear morphogenesis', 'positive regulation of Wnt signaling pathway', 'regulation of osteoblast proliferation', 'lung lobe morphogenesis', 'bone morphogenesis', 'odontogenesis', 'positive regulation of epithelial cell proliferation involved in lung morphogenesis', 'bone development', 'negative regulation of transcription by RNA polymerase II', 'response to ethanol', 'negative regulation of signal transduction', 'lung development', 'bone mineralization', 'ventricular zone neuroblast division', 'limb bud formation', 'mammary gland bud formation', 'regulation of ERK1 and ERK2 cascade', 'fibroblast growth factor receptor signaling pathway involved in orbitofrontal cortex development', 'negative regulation of apoptotic process', 'positive regulation of ERK1 and ERK2 cascade', 'cell differentiation', 'fibroblast growth factor receptor signaling pathway involved in hemopoiesis', 'fibroblast growth factor receptor signaling pathway involved in positive regulation of cell proliferation in bone marrow']"
PAK5,"['cell proliferation', 'regulation of MAPK cascade', 'cytoskeleton organization', 'stress-activated protein kinase signaling cascade', 'learning', 'memory', 'signal transduction by protein phosphorylation', 'locomotory behavior', 'regulation of cell growth', 'apoptotic process', 'negative regulation of extrinsic apoptotic signaling pathway', 'cell migration']"
MARK2,"['regulation of microtubule cytoskeleton organization', 'neuron migration', 'regulation of axonogenesis', 'establishment or maintenance of epithelial cell apical/basal polarity', 'Wnt signaling pathway', 'positive regulation of neuron projection development', 'mitochondrion localization', 'intracellular signal transduction', 'axon development', 'regulation of microtubule binding', 'microtubule cytoskeleton organization', 'autophagy of mitochondrion', 'regulation of cytoskeleton organization', 'establishment or maintenance of cell polarity regulating cell shape', 'establishment of cell polarity']"
MAP4K1,"['cell proliferation', 'stress-activated protein kinase signaling cascade', 'activation of JUN kinase activity', 'cellular response to phorbol 13-acetate 12-myristate', 'signal transduction by protein phosphorylation', 'activation of MAPKKK activity']"
ATM,"['cell cycle arrest', 'mitotic spindle assembly checkpoint', 'reciprocal meiotic recombination', 'phosphatidylinositol-3-phosphate biosynthetic process', 'response to hypoxia', 'apoptotic process', 'histone phosphorylation', 'response to ionizing radiation', 'positive regulation of DNA damage response, signal transduction by p53 class mediator', 'negative regulation of TORC1 signaling', 'regulation of signal transduction by p53 class mediator', 'regulation of apoptotic process', 'intrinsic apoptotic signaling pathway in response to DNA damage', 'cellular response to DNA damage stimulus', 'pre-B cell allelic exclusion', 'DNA damage induced protein phosphorylation', 'regulation of microglial cell activation', 'establishment of RNA localization to telomere', 'DNA damage checkpoint', 'cellular response to gamma radiation', 'cellular response to X-ray', 'establishment of protein-containing complex localization to telomere', 'histone mRNA catabolic process', 'regulation of autophagy', 'positive regulation of histone phosphorylation', 'replicative senescence', 'DNA replication', 'regulation of cellular response to heat', 'negative regulation of telomere capping', 'positive regulation of telomere maintenance via telomere lengthening', 'regulation of cellular response to gamma radiation', 'double-strand break repair via nonhomologous end joining', 'positive regulation of neuron apoptotic process', 'positive regulation of DNA catabolic process', 'DNA damage response, signal transduction by p53 class mediator resulting in cell cycle arrest', 'negative regulation of B cell proliferation', 'DNA double-strand break processing', 'positive regulation of telomerase catalytic core complex assembly', 'telomere maintenance', 'positive regulation of apoptotic process', 'positive regulation of telomere maintenance via telomerase', 'regulation of telomere maintenance via telomerase', 'cellular response to nitrosative stress', 'signal transduction involved in mitotic G2 DNA damage checkpoint']"
PRKDC,"['T cell lineage commitment', 'positive regulation of developmental growth', 'negative regulation of immunoglobulin production', 'response to gamma radiation', 'ectopic germ cell programmed cell death', 'positive regulation of type I interferon production', 'intrinsic apoptotic signaling pathway in response to DNA damage', 'brain development', 'cellular response to DNA damage stimulus', 'B cell lineage commitment', 'somitogenesis', 'pro-B cell differentiation', 'response to activity', 'protein ubiquitination', 'cell proliferation', 'cellular protein modification process', 'spleen development', 'double-strand break repair via nonhomologous end joining', 'regulation of circadian rhythm', 'positive regulation of transcription by RNA polymerase II', 'double-strand break repair', 'thymus development', 'cellular response to insulin stimulus', 'heart development', 'regulation of smooth muscle cell proliferation', 'negative regulation of response to gamma radiation', 'activation of innate immune response', 'positive regulation of fibroblast proliferation', 'telomere capping', 'negative regulation of cellular senescence', 'T cell differentiation in thymus', 'T cell receptor V(D)J recombination', 'immunoglobulin V(D)J recombination', 'telomere maintenance', 'double-strand break repair via alternative nonhomologous end joining', 'protein destabilization', 'rhythmic process', 'negative regulation of protein phosphorylation', 'negative regulation of apoptotic process', 'innate immune response', 'signal transduction involved in mitotic G1 DNA damage checkpoint', 'positive regulation of apoptotic process']"
ROCK1,"['negative regulation of angiogenesis', 'negative regulation of amyloid precursor protein catabolic process', 'negative regulation of amyloid-beta formation', 'regulation of stress fiber assembly', 'negative regulation of protein binding', 'cortical actin cytoskeleton organization', 'negative regulation of membrane protein ectodomain proteolysis', 'apoptotic process', 'positive regulation of cardiac muscle hypertrophy', 'negative regulation of biomineral tissue development', 'regulation of establishment of cell polarity', 'regulation of keratinocyte differentiation', 'regulation of amyloid-beta formation', 'positive regulation of amyloid-beta clearance', 'apical constriction', 'neutrophil degranulation', 'Rho protein signal transduction', 'positive regulation of autophagy', 'vascular endothelial growth factor receptor signaling pathway', 'regulation of focal adhesion assembly', 'regulation of actin cytoskeleton organization', 'positive regulation of focal adhesion assembly', 'myoblast migration', 'response to angiotensin', 'positive regulation of gene expression', 'negative regulation of myosin-light-chain-phosphatase activity', 'regulation of autophagy', 'ephrin receptor signaling pathway', 'protein localization to plasma membrane', 'regulation of establishment of endothelial barrier', 'regulation of neuron differentiation', 'negative regulation of bicellular tight junction assembly', 'positive regulation of connective tissue replacement', 'leukocyte cell-cell adhesion', 'negative regulation of neuron apoptotic process', 'smooth muscle contraction', 'neuron projection arborization', 'response to transforming growth factor beta', 'bleb assembly', 'neuron projection development', 'regulation of synaptic vesicle endocytosis', 'membrane to membrane docking', 'positive regulation of MAPK cascade', 'regulation of angiotensin-activated signaling pathway', 'I-kappaB kinase/NF-kappaB signaling', 'regulation of cell motility', 'leukocyte migration', 'regulation of cell adhesion', 'leukocyte tethering or rolling', 'actin cytoskeleton organization']"
DCK,"['nucleotide biosynthetic process', 'purine-containing compound salvage', 'pyrimidine nucleotide metabolic process', 'deoxyribonucleoside monophosphate biosynthetic process', 'pyrimidine nucleoside salvage']"
EPHA1,"['activation of GTPase activity', 'positive regulation of cell proliferation', 'negative regulation of protein kinase activity', 'positive regulation of angiogenesis', 'negative regulation of signal transduction', 'angiogenesis', 'substrate adhesion-dependent cell spreading', 'somatic stem cell population maintenance', 'cell surface receptor signaling pathway', 'positive regulation of cell-matrix adhesion', 'positive regulation of stress fiber assembly', 'negative regulation of apoptotic process', 'regulation of GTPase activity', 'ephrin receptor signaling pathway', 'positive regulation of ERK1 and ERK2 cascade', 'cell differentiation', 'negative regulation of cell migration', 'positive regulation of cell migration']"
KDR,"['positive regulation of phosphatidylinositol 3-kinase signaling', 'positive regulation of endothelial cell chemotaxis by VEGF-activated vascular endothelial growth factor receptor signaling pathway', 'embryonic hemopoiesis', 'cell migration involved in sprouting angiogenesis', 'positive regulation of cell migration involved in sprouting angiogenesis', 'positive regulation of angiogenesis', 'negative regulation of endothelial cell apoptotic process', 'positive regulation of macroautophagy', 'positive regulation of positive chemotaxis', 'positive regulation of mitochondrial fission', 'negative regulation of gene expression', 'vascular endothelial growth factor receptor signaling pathway', 'positive regulation of focal adhesion assembly', 'positive regulation of nitric-oxide synthase biosynthetic process', 'positive regulation of vasculogenesis', 'positive regulation of cell migration', 'regulation of cell shape', 'calcium-mediated signaling using intracellular calcium source', 'positive regulation of cell proliferation', 'vasculogenesis', 'endothelium development', 'protein kinase B signaling', 'negative regulation of signal transduction', 'angiogenesis', 'viral process', 'positive regulation of mitochondrial depolarization', 'positive regulation of endothelial cell migration', 'cellular response to hydrogen sulfide', 'transmembrane receptor protein tyrosine kinase signaling pathway', 'positive regulation of MAPK cascade', 'positive regulation of blood vessel endothelial cell migration', 'ERK1 and ERK2 cascade', 'negative regulation of apoptotic process', 'positive regulation of protein phosphorylation', 'positive regulation of ERK1 and ERK2 cascade', 'extracellular matrix organization', 'cell differentiation', 'positive regulation of endothelial cell proliferation', 'cellular response to vascular endothelial growth factor stimulus']"
MTOR,"['positive regulation of cholangiocyte proliferation', 'regulation of brown fat cell differentiation', 'negative regulation of iodide transmembrane transport', 'cellular response to amino acid starvation', 'positive regulation of sensory perception of pain', 'post-embryonic development', 'heart valve morphogenesis', 'cellular response to leucine starvation', 'regulation of fatty acid beta-oxidation', 'regulation of translation at synapse, modulating synaptic transmission', 'negative regulation of muscle atrophy', 'positive regulation of cytoplasmic translational initiation', 'positive regulation of dendritic spine development', 'brain development', ""'de novo' pyrimidine nucleobase biosynthetic process"", 'regulation of actin cytoskeleton organization', 'regulation of cell growth', 'positive regulation of stress fiber assembly', 'regulation of GTPase activity', 'mRNA stabilization', 'regulation of macroautophagy', 'negative regulation of macroautophagy', 'positive regulation of cell growth involved in cardiac muscle cell development', 'positive regulation of protein kinase B signaling', 'multicellular organism growth', 'positive regulation of nitric oxide biosynthetic process', 'positive regulation of granulosa cell proliferation', 'positive regulation of neuron maturation', 'regulation of cellular response to heat', 'positive regulation of transcription by RNA polymerase III', 'positive regulation of smooth muscle cell proliferation', 'regulation of osteoclast differentiation', 'negative regulation of cell size', 'positive regulation of keratinocyte migration', 'activation of protein kinase B activity', 'positive regulation of peptidyl-tyrosine phosphorylation', 'regulation of membrane permeability', 'negative regulation of cholangiocyte apoptotic process', 'positive regulation of eating behavior', 'maternal process involved in female pregnancy', 'positive regulation of glial cell proliferation', 'cellular response to starvation', 'positive regulation of lipid biosynthetic process', 'regulation of glycogen biosynthetic process', 'negative regulation of protein phosphorylation', 'positive regulation of protein phosphorylation', 'positive regulation of endothelial cell proliferation', 'cell cycle arrest', 'regulation of response to food', 'positive regulation of translation', 'visual learning', 'cardiac muscle contraction', 'spinal cord development', 'positive regulation of oligodendrocyte differentiation', 'heart morphogenesis', 'wound healing', 'negative regulation of calcineurin-NFAT signaling cascade', 'negative regulation of protein ubiquitination', 'cellular response to hypoxia', 'positive regulation of lamellipodium assembly', 'positive regulation of wound healing, spreading of epidermal cells', 'response to cocaine', 'anoikis', 'response to nutrient', 'T-helper 1 cell lineage commitment', 'response to morphine', 'long-term memory', 'cellular response to nutrient levels', 'positive regulation of phosphoprotein phosphatase activity', 'voluntary musculoskeletal movement', 'negative regulation of autophagy', 'positive regulation of gene expression', 'cardiac muscle cell development', 'response to activity', 'regulation of cell size', 'response to amino acid', 'positive regulation of epithelial to mesenchymal transition', 'cellular response to amino acid stimulus', 'response to insulin', 'positive regulation of transcription of nucleolar large rRNA by RNA polymerase I', 'cellular response to leucine', 'positive regulation of myotube differentiation', 'germ cell development', 'social behavior', 'TORC1 signaling', 'protein catabolic process', 'energy reserve metabolic process', 'positive regulation of skeletal muscle hypertrophy', 'TOR signaling', 'cell aging', 'regulation of carbohydrate utilization', 'positive regulation of neuron death', 'ruffle organization', 'positive regulation of actin filament polymerization', 'regulation of myelination']"
SRPK3,"['muscle tissue development', 'spliceosomal complex assembly', 'regulation of mRNA processing', 'skeletal muscle tissue development', 'cell differentiation', 'regulation of gene expression', 'intracellular signal transduction']"
PRKAA2,"['cell cycle arrest', 'regulation of stress granule assembly', 'cellular response to prostaglandin E stimulus', 'cellular response to glucose stimulus', 'positive regulation of peptidyl-lysine acetylation', 'energy homeostasis', 'Wnt signaling pathway', 'negative regulation of TOR signaling', 'intracellular signal transduction', 'positive regulation of macroautophagy', 'cholesterol biosynthetic process', 'cellular response to glucose starvation', 'regulation of fatty acid biosynthetic process', 'negative regulation of tubulin deacetylation', 'positive regulation of autophagy', 'negative regulation of gene expression', 'cellular response to nutrient levels', 'glucose homeostasis', 'regulation of macroautophagy', 'regulation of microtubule cytoskeleton organization', 'regulation of circadian rhythm', 'positive regulation of glycolytic process', 'cellular response to calcium ion', 'macroautophagy', 'response to muscle activity', 'transcription, DNA-templated', 'cellular response to drug', 'fatty acid homeostasis', 'lipid biosynthetic process', 'regulation of transcription, DNA-templated', 'fatty acid biosynthetic process', 'positive regulation of cellular protein localization', 'rhythmic process', 'negative regulation of apoptotic process', 'cellular response to oxidative stress']"
